"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM846","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","23","PDA",1
"MSHM847","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM848","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM849","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA",1
"MSHM850","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM851","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM852","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA",1
"MSHM853","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",1
"MSHM854","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM855","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM856","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM857","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM858","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM859","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",1
"MSHM860","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM861","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM862","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM863","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM864","Rig-Boland Desert","Arid soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",3
"MSHM2017","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2018","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2019","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2020","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2021","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2022","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2023","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2024","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2025","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2026","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2027","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2028","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2029","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2030","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2031","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2032","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2033","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2034","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2035","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2036","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2037","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2038","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2039","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2040","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2041","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",3
"MSHM2042","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2043","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2044","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2045","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2046","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2047","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2048","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",1
"MSHM2049","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",1
"MSHM2050","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2051","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",3
"MSHM2052","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2053","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2054","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",1
"MSHM2055","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2056","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2057","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2058","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",1
"MSHM2059","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",0
"MSHM2060","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",0
"MSHM2061","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",0
"MSHM2062","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",2
"MSHM2063","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",2
"MSHM2064","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",1
"MSHM2065","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2066","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2067","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2068","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2069","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2070","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2071","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2072","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2073","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2074","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2075","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2076","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2077","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2078","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2079","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2080","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2081","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2082","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2083","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2084","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2085","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2086","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2087","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2088","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2089","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2090","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2091","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2092","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2093","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2094","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",2
"MSHM2095","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2096","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2097","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",1
"MSHM2098","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2099","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2100","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",1
"MSHM2101","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",1
"MSHM2102","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2103","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",2
"MSHM2104","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2105","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",1
"MSHM2106","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",2
"MSHM2107","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",1
"MSHM2108","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",1
"MSHM2109","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",3
"MSHM2110","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",2
"MSHM2111","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",1
"MSHM2112","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",3
"MSHM2113","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2114","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2115","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2116","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2117","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2118","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2119","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2120","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2121","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2122","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2123","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2124","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2125","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2126","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2127","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2128","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2129","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2130","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2131","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2132","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2133","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2134","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2135","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2136","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2137","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2138","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2139","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2140","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",2
"MSHM2141","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2142","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2143","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2144","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",1
"MSHM2145","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",1
"MSHM2146","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",2
"MSHM2147","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2148","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2149","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2150","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",1
"MSHM2151","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2152","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",0
"MSHM2153","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",1
"MSHM2154","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA+Plant extract",1
"MSHM2155","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",2
"MSHM2156","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",1
"MSHM2157","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",0
"MSHM2158","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",0
"MSHM2159","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",1
"MSHM2160","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA+Plant extract",3
"MSHM2161","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2162","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2163","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA",0
"MSHM2164","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2165","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2166","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA",0
"MSHM2167","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2168","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2169","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","23","PDA+Plant extract",0
"MSHM2170","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2171","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2172","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Leaf","30","PDA+Plant extract",0
"MSHM2173","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2174","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2175","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA",0
"MSHM2176","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2177","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2178","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA",0
"MSHM2179","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2180","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2181","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","23","PDA+Plant extract",0
"MSHM2182","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2183","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2184","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Branch","30","PDA+Plant extract",0
"MSHM2185","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",4
"MSHM2186","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2187","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2188","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",1
"MSHM2189","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",0
"MSHM2190","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","23","PDA",2
"MSHM2191","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",0
"MSHM2192","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",2
"MSHM2193","Maranjab Desert","Arid soil","Summer","Artemisia sieberi","Root","30","PDA",2
