"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM10221","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",3
"MSHM10222","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM10223","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM10224","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM10225","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",2
"MSHM10226","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",2
"MSHM10227","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",2
"MSHM10228","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",6
"MSHM10229","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",1
"MSHM10230","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",1
"MSHM10231","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",2
"MSHM10232","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",2
"MSHM10233","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",2
"MSHM10234","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM10235","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",7
"MSHM10236","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",0
"MSHM10237","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",0
"MSHM10238","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",1
"MSHM10239","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",1
"MSHM10240","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",2
"MSHM10241","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",3
"MSHM10242","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",3
"MSHM10243","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",5
"MSHM10244","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",2
"MSHM10245","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",1
"MSHM10246","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",2
"MSHM10247","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",2
"MSHM10248","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",4
"MSHM10249","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",1
"MSHM10250","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10251","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",2
"MSHM10252","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",2
"MSHM10253","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10254","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10255","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",1
"MSHM10256","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",4
"MSHM10257","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",3
"MSHM10258","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",0
"MSHM10259","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",0
"MSHM10260","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",0
"MSHM10261","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",2
"MSHM10262","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",1
"MSHM10263","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",1
"MSHM10264","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",2
"MSHM10265","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",1
"MSHM10266","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",3
"MSHM10267","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM10268","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",4
"MSHM10269","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",1
"MSHM10270","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",2
"MSHM10271","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",2
"MSHM10272","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM10273","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",4
"MSHM10274","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",4
"MSHM10275","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",2
"MSHM10276","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",2
"MSHM10277","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",4
"MSHM10278","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",1
"MSHM10279","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",4
"MSHM10280","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM10281","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM10282","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",2
"MSHM10283","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",3
"MSHM10284","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",5
"MSHM10285","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",2
"MSHM10286","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",3
"MSHM10287","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",3
"MSHM10288","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",2
"MSHM10289","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",2
"MSHM10290","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",4
"MSHM10291","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",3
"MSHM10292","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",2
"MSHM10293","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",4
"MSHM10294","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",2
"MSHM10295","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",2
"MSHM10296","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",2
"MSHM10297","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10298","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10299","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10300","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",2
"MSHM10301","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10302","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",2
"MSHM10303","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",0
"MSHM10304","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",0
"MSHM10305","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",1
"MSHM10306","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",3
"MSHM10307","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",1
"MSHM10308","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",3
"MSHM10309","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM10310","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",1
"MSHM10311","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",1
"MSHM10312","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM10313","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM10314","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM10315","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",1
"MSHM10316","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",1
"MSHM10317","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",2
"MSHM10318","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",2
"MSHM10319","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",1
"MSHM10320","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA+Plant extract",3
"MSHM10321","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",3
"MSHM10322","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",2
"MSHM10323","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA",0
"MSHM10324","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",3
"MSHM10325","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",5
"MSHM10326","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA",1
"MSHM10327","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",3
"MSHM10328","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",3
"MSHM10329","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM10330","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",4
"MSHM10331","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",4
"MSHM10332","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Leaf","30","PDA+Plant extract",5
"MSHM10333","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",0
"MSHM10334","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",1
"MSHM10335","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA",2
"MSHM10336","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",4
"MSHM10337","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",1
"MSHM10338","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA",2
"MSHM10339","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",2
"MSHM10340","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",3
"MSHM10341","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","23","PDA+Plant extract",2
"MSHM10342","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",1
"MSHM10343","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",4
"MSHM10344","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Branch","30","PDA+Plant extract",5
"MSHM10345","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",1
"MSHM10346","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10347","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",0
"MSHM10348","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",1
"MSHM10349","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",1
"MSHM10350","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","23","PDA",4
"MSHM10351","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",2
"MSHM10352","Hoze Soltan Lake","Saline Soil","Summer","Launaea acunthodes","Root","30","PDA",0
